id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,stepID,action_mode,log_level,entry_details,arrival_airport
137558891,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,cbaf0832bae9cf89,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/aircraftRegistration</changeLocation>
            <changeDescription>
                <actionCode>EQT</actionCode>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1422</number>
            <id>55701</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T06:45:00.000Z</departureTime>
            <arrivalAirport>VCE</arrivalAirport>
            <arrivalTime>2024-05-01T09:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNDVL</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y174</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103166</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1422</number>
            <id>55701</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T06:45:00.000Z</departureTime>
            <arrivalAirport>VCE</arrivalAirport>
            <arrivalTime>2024-05-01T09:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNGAM</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y174</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103166</id>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",VCE
137558893,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,cbaf0832bae9cf89,Received,INFO,,VCE
137558900,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,cbaf0832bae9cf89,Received,INFO,,VCE
137558901,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,cbaf0832bae9cf89,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1422    NULL 2024-05-01    DUB    VCE    2024-05-01 06:45:00           2024-05-01 06:45:00           320     MNGAM     NULL           NULL           DUB",VCE
137558954,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,bcdfa1d480b54acf,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/aircraftRegistration</changeLocation>
            <changeDescription>
                <actionCode>EQT</actionCode>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1422</number>
            <id>55701</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T06:45:00.000Z</departureTime>
            <arrivalAirport>VCE</arrivalAirport>
            <arrivalTime>2024-05-01T09:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNGAM</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y174</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103166</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1422</number>
            <id>55701</id>
            <version>2</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T06:45:00.000Z</departureTime>
            <arrivalAirport>VCE</arrivalAirport>
            <arrivalTime>2024-05-01T09:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNDVG</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y174</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103166</id>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",VCE
137558956,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,bcdfa1d480b54acf,Received,INFO,,VCE
137558963,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,bcdfa1d480b54acf,Received,INFO,,VCE
137558964,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,bcdfa1d480b54acf,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1422    NULL 2024-05-01    DUB    VCE    2024-05-01 06:45:00           2024-05-01 06:45:00           320     MNDVG     NULL           NULL           DUB",VCE
137558966,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,cbaf0832bae9cf89,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1422    NULL 2024-05-01    DUB    VCE    2024-05-01 06:45:00           2024-05-01 06:45:00           320     MNDVL     NULL           NULL           DUB",VCE
137558968,2024-04-30 07:59:37,30-04-2024 07:59:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,cbaf0832bae9cf89,Saved,INFO,The message was processed successfully,VCE
137558993,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,f4f45da4c7c0a094,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/aircraftRegistration</changeLocation>
            <changeDescription>
                <actionCode>EQT</actionCode>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1604</number>
            <id>55716</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T08:55:00.000Z</departureTime>
            <arrivalAirport>AMS</arrivalAirport>
            <arrivalTime>2024-05-01T10:35:00.000Z</arrivalTime>
            <aircraftRegistration>MNDVG</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103181</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1604</number>
            <id>55716</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T08:55:00.000Z</departureTime>
            <arrivalAirport>AMS</arrivalAirport>
            <arrivalTime>2024-05-01T10:35:00.000Z</arrivalTime>
            <aircraftRegistration>MNGAM</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103181</id>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",AMS
137558995,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f4f45da4c7c0a094,Received,INFO,,AMS
137559003,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f4f45da4c7c0a094,Received,INFO,,AMS
137559004,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f4f45da4c7c0a094,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1604    NULL 2024-05-01    DUB    AMS    2024-05-01 08:55:00           2024-05-01 08:55:00           320     MNGAM     NULL           NULL           DUB",AMS
137559008,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,eb8bac7d2cce60f8,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/aircraftRegistration</changeLocation>
            <changeDescription>
                <actionCode>EQT</actionCode>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1262</number>
            <id>55686</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T05:30:00.000Z</departureTime>
            <arrivalAirport>BHX</arrivalAirport>
            <arrivalTime>2024-05-01T06:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNDVG</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103151</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-05-01Z</dayOfOrigin>
            <number>1262</number>
            <id>55686</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-05-01T05:30:00.000Z</departureTime>
            <arrivalAirport>BHX</arrivalAirport>
            <arrivalTime>2024-05-01T06:40:00.000Z</arrivalTime>
            <aircraftRegistration>MNGAM</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>103151</id>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",BHX
137559010,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,eb8bac7d2cce60f8,Received,INFO,,BHX
137559018,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,eb8bac7d2cce60f8,Received,INFO,,BHX
137559019,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,eb8bac7d2cce60f8,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1262    NULL 2024-05-01    DUB    BHX    2024-05-01 05:30:00           2024-05-01 05:30:00           320     MNGAM     NULL           NULL           DUB",BHX
137559049,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,bcdfa1d480b54acf,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1422    NULL 2024-05-01    DUB    VCE    2024-05-01 06:45:00           2024-05-01 06:45:00           320     MNGAM     NULL           NULL           DUB",VCE
137559051,2024-04-30 08:00:37,30-04-2024 08:00:37,MN,1422,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,bcdfa1d480b54acf,Saved,INFO,The message was processed successfully,VCE
137559110,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f4f45da4c7c0a094,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1604    NULL 2024-05-01    DUB    AMS    2024-05-01 08:55:00           2024-05-01 08:55:00           320     MNDVG     NULL           NULL           DUB",AMS
137559112,2024-04-30 08:00:38,30-04-2024 08:00:38,MN,1604,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,f4f45da4c7c0a094,Saved,INFO,The message was processed successfully,AMS
137559125,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,eb8bac7d2cce60f8,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1262    NULL 2024-05-01    DUB    BHX    2024-05-01 05:30:00           2024-05-01 05:30:00           320     MNDVG     NULL           NULL           DUB",BHX
137559127,2024-04-30 08:01:36,30-04-2024 08:01:36,MN,1262,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,eb8bac7d2cce60f8,Saved,INFO,The message was processed successfully,BHX
137559245,2024-04-30 08:03:08,30-04-2024 08:03:08,MN,1160,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,a7a9bc0471da3a57,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148901  AKH       NULL      MN                  ESTIMATE  260.00    KG   20        0.00      DUB       DUB       LHR       B         NULL      false     NULL 
To positions   : 41",LHR
137559248,2024-04-30 08:03:08,30-04-2024 08:03:08,MN,1160,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,a7a9bc0471da3a57,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2977887  flightId = 667606 legId = 687397  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148900  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       LHR       B         NULL      false     NULL 
 37148899  NULL         ESTIMATE  39.00     KG   3         0.00      DUB       DUB       LHR       BT        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148901  AKH       NULL      MN                  ESTIMATE  260.00    KG   20        0.00      DUB       DUB       LHR       B         41        false     NULL 

STATUS FUEL 3 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 2 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",LHR
137559278,2024-04-30 08:09:40,30-04-2024 08:09:40,MN,1154,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,7c07d0c48c829d3d,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148970  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         41        false     NULL 
From positions : 41 
To positions   : 33",LHR
137559281,2024-04-30 08:09:40,30-04-2024 08:09:40,MN,1154,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,7c07d0c48c829d3d,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980494  flightId = 668162 legId = 687973  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148972  NULL         ESTIMATE  52.00     KG   4         0.00      DUB       DUB       LHR       BT        NULL      false     NULL 
 37148971  NULL         ESTIMATE  91.00     KG   7         0.00      DUB       DUB       LHR       JD        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37148969  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         11        false     NULL 
 37148973  AKH       NULL      MN        NULL      ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         NULL      false     NULL 
 37148970  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         33        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",LHR
